number_of_snps	CellType
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
4	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
4	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
3	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
3	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
3	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
3	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
2	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
1	CD8-positive_alpha-beta_T_cell-ENCODE
0	CD8-positive_alpha-beta_T_cell-ENCODE
