number_of_snps	CellType
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
5	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
5	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
5	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
5	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
4	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
3	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
1	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
2	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
0	fibroblast_of_arm-ENCODE
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
4	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
2	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
3	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
0	fibroblast_of_dermis-Roadmap
1	fibroblast_of_dermis-Roadmap
