number_of_snps	CellType
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
6	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
4	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
5	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
4	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
4	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
5	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
3	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
0	HeLa-S3-Roadmap
1	HeLa-S3-Roadmap
2	HeLa-S3-Roadmap
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
3	hepatocyte-ENCODE
3	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
3	hepatocyte-ENCODE
0	hepatocyte-ENCODE
3	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
3	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
2	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
3	hepatocyte-ENCODE
3	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
4	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
3	hepatocyte-ENCODE
0	hepatocyte-ENCODE
4	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
0	hepatocyte-ENCODE
1	hepatocyte-ENCODE
1	hepatocyte-ENCODE
0	hepatocyte-ENCODE
2	hepatocyte-ENCODE
